corpus,section,subsection,bucket,priority,title,org,authors,year,url,verified,relevance,license,est_chunks,include,notes,status,raw_path,extracted_path,bytes,chars,error
Platforms,Section D — US Naval Surface Combatants & Strike Platforms,D1 — Destroyers & Cruisers,platform_us_navy,P1,Zumwalt-class destroyer,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Zumwalt-class_destroyer,,DDG-1000; AMDR/AN/SPY-3; 80-cell VLS; Hypersonic Air Launched Offensive (HALO)/CPS conversion; land-attack destroyer concept evolution,Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_navy/zumwalt-class-destroyer-65caebff.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_navy/zumwalt-class-destroyer-65caebff.txt,42830,42800,
Platforms,Section D — US Naval Surface Combatants & Strike Platforms,D4 — Aircraft Carriers & Amphibious Ships,platform_us_navy,P1,Nimitz-class aircraft carrier,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Nimitz-class_aircraft_carrier,,CVN-68 class; AN/SPY-3; 10 ships; current operational backbone of CSG; strike wing package for Pacific fires,Wikipedia (CC BY-SA 4.0),12,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_navy/nimitz-class-aircraft-carrier-8c46ff4e.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_navy/nimitz-class-aircraft-carrier-8c46ff4e.txt,29951,29924,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G1 — Japan (JSDF),platform_allied,P2,Boeing E-767 AWACS,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_E-767,,JASDF AEW&C; AN/APY-2 radar on 767 airframe; Japan's airspace battle management; interoperable with US AWACS C2,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/boeing-e-767-awacs-d74c321f.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/boeing-e-767-awacs-d74c321f.txt,8274,8273,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G6 — Taiwan (ROC Armed Forces),platform_allied,P2,AIDC F-CK-1 Ching-kuo,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AIDC_F-CK-1_Ching-kuo,,ROCAF indigenous defense fighter; GD-53 radar; TC-2 AAM; Wan Chien cruise missile; homeland defense fires,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/aidc-f-ck-1-ching-kuo-d94bbb3f.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/aidc-f-ck-1-ching-kuo-d94bbb3f.txt,20173,20116,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G4 — United Kingdom (RAF/RN),platform_allied,P2,Daring-class destroyer (Type 45),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Daring-class_destroyer,,RN Type 45 AAW destroyer; SAMPSON AESA + PAAMS (Aster 15/30); outstanding area air defense; NATO task force fires protection,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/daring-class-destroyer-type-45-9591e36a.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/daring-class-destroyer-type-45-9591e36a.txt,377,377,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G4 — United Kingdom (RAF/RN),platform_allied,P2,BAE Systems Astute-class submarine,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Astute-class_submarine,,RN SSN; Tomahawk Block IV/V; Spearfish torpedo; silent deep strike from subsurface; AUKUS context; 7 planned,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/bae-systems-astute-class-submarine-43a0d459.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/bae-systems-astute-class-submarine-43a0d459.txt,15698,15679,
Platforms,Section D — US Naval Surface Combatants & Strike Platforms,D3 — Submarines,platform_us_navy,P1,Virginia-class submarine,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Virginia-class_submarine,Y,SSN-774 attack submarine; Block V Virginia Payload Module (VPM) adds 40 Tomahawk; Mk-48 ADCAP; covert strike from subsurface kill chain,Wikipedia (CC BY-SA 4.0),12,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_navy/virginia-class-submarine-a131363e.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_navy/virginia-class-submarine-a131363e.txt,33515,33488,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G3 — Australia (ADF),platform_allied,P2,Hobart-class destroyer,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Hobart-class_destroyer,,RAN DDG; AN/SPY-1D(V); Mk-41 VLS; SM-2/ESSM; aligned Aegis for coalition fires integration with USN,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/hobart-class-destroyer-559da5aa.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/hobart-class-destroyer-559da5aa.txt,28680,28646,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G6 — Taiwan (ROC Armed Forces),platform_allied,P2,Hsiung Feng II/III anti-ship missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Hsiung_Feng_III,,ROCN ramjet supersonic AShM; Mach 2.0+; shore-based and ship-launched; maritime fires against PLAN amphibious forces,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/hsiung-feng-ii-iii-anti-ship-missile-27ec651b.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/hsiung-feng-ii-iii-anti-ship-missile-27ec651b.txt,5530,5510,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G4 — United Kingdom (RAF/RN),platform_allied,P2,Eurofighter Typhoon FGR4,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Eurofighter_Typhoon,,RAF Typhoon FGR4; CAPTOR-E AESA (Phase 3); Storm Shadow/Brimstone/Meteor; ECRS Mk2 jammer; NATO interoperability fires,Wikipedia (CC BY-SA 4.0),15,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/eurofighter-typhoon-fgr4-1fc3300f.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/eurofighter-typhoon-fgr4-1fc3300f.txt,87985,87828,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G5 — NATO European Allies,platform_allied,P2,Dassault Rafale,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Dassault_Rafale,,French/allied multirole; RBE2-AA AESA; SCALP-EG/ASMP-A nuclear carriage; SPECTRA EW suite; F3-R standard; coalition fires,Wikipedia (CC BY-SA 4.0),12,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/dassault-rafale-ac94ef14.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/dassault-rafale-ac94ef14.txt,100536,100346,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G1 — Japan (JSDF),platform_allied,P2,Maya-class destroyer,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Maya-class_destroyer,,JMSDF Aegis-equipped DDG; AN/SPY-1D(V); BMD-capable (SM-3 Block IIA); CEC interoperability; NATO/US naval fires integration,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/maya-class-destroyer-d47994d2.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/maya-class-destroyer-d47994d2.txt,5463,5440,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G1 — Japan (JSDF),platform_allied,P2,Kawasaki P-1,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Kawasaki_P-1,,JMSDF maritime patrol; J/APS-1 AESA radar; domestically developed P-3C replacement; anti-submarine and anti-ship targeting,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/kawasaki-p-1-722186fe.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/kawasaki-p-1-722186fe.txt,16654,16642,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G2 — South Korea (ROK),platform_allied,P2,Korean Aerospace Industries KF-21 Boramae,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/KAI_KF-21_Boramae,,"ROKAF 4.5-gen indigenous fighter; AESA radar; IRIS-T, AIM-120; Meteor integration planned; key allied capability development",Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/korean-aerospace-industries-kf-21-boramae-d3a823e3.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/korean-aerospace-industries-kf-21-boramae-d3a823e3.txt,76710,76590,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G1 — Japan (JSDF),platform_allied,P2,Mitsubishi F-15J Eagle,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Mitsubishi_F-15J,,JASDF F-15J/DJ; MSIP upgrades; Air Self-Defense Force air superiority baseline; interoperability with USAF for Pacific contingencies,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/mitsubishi-f-15j-eagle-09120b32.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/mitsubishi-f-15j-eagle-09120b32.txt,16512,16469,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G2 — South Korea (ROK),platform_allied,P2,Sejong the Great-class destroyer,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Sejong_the_Great-class_destroyer,,"ROKN Aegis DDG; AN/SPY-1D; 128-cell VLS; SM-2/6, Hyunmoo-3; most capable non-US Aegis DDG; IAMD fires",Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/sejong-the-great-class-destroyer-abadcf46.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/sejong-the-great-class-destroyer-abadcf46.txt,6287,6244,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G1 — Japan (JSDF),platform_allied,P2,Mitsubishi F-2,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Mitsubishi_F-2,,JASDF F-2 strike fighter; J/APG-1 AESA; ASM-2 anti-ship missile; close air support and maritime strike; F-16 derivative with AESA,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/mitsubishi-f-2-fcb56a2f.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/mitsubishi-f-2-fcb56a2f.txt,17149,17070,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G5 — NATO European Allies,platform_allied,P2,Saab JAS 39 Gripen,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Saab_JAS_39_Gripen,,"Swedish/NATO partner; Gripen E/F; ES-05 Raven AESA; Meteor, KEPD-350; deployed by 11 nations; agile base operations",Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/saab-jas-39-gripen-8c5572a8.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/saab-jas-39-gripen-8c5572a8.txt,66857,66692,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G1 — Japan (JSDF),platform_allied,P2,Type 12 Surface-to-Ship Missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Type_12_surface-to-ship_missile,,"JGSDF/JMSDF coastal defense; 200 km range (extended version 1,000+ km); key Pacific maritime fires system; counter-PLAN",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/type-12-surface-to-ship-missile-a485bb23.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/type-12-surface-to-ship-missile-a485bb23.txt,2735,2720,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G3 — Australia (ADF),platform_allied,P2,Northrop Grumman MQ-4C Triton (Australia),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Northrop_Grumman_MQ-4C_Triton,,RAAF/USN maritime ISR UAS; BAMS-D; 360° multi-sensor; Pacific-wide surveillance; kill chain maritime cueing,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/northrop-grumman-mq-4c-triton-australia-cf651a82.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/northrop-grumman-mq-4c-triton-australia-cf651a82.txt,21382,21362,
Platforms,Supplemental Sources — Cross-Cutting Reference Works,S1 — Open-Access Reference Databases for Platform/Sensor Data,platform_cross_cutting,P2,Federation of American Scientists (FAS) — Military Systems,FAS,FAS Staff,Ongoing,https://fas.org/programs/ssp/,,"Nuclear forces, delivery systems, warhead counts; FAS Nuclear Notebook; open-source nuclear posture reference for fires planners",Think tank (public release),40,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_cross_cutting/federation-of-american-scientists-fas-military-systems-a6303101.html,/home/user/workspace/joint_fires_corpus/extracted/platform_cross_cutting/federation-of-american-scientists-fas-military-systems-a6303101.txt,99406,5561,
Platforms,Supplemental Sources — Cross-Cutting Reference Works,S1 — Open-Access Reference Databases for Platform/Sensor Data,platform_cross_cutting,P2,The War Zone / The Drive — Defense Coverage,TWZ,Joseph Trevithick et al.,Ongoing,https://www.thedrive.com/the-war-zone,,"In-depth open-source reporting on platform capabilities, new systems, kill chain developments; essential supplemental tracker",Journalism (public),30,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_cross_cutting/the-war-zone-the-drive-defense-coverage-c1c71013.html,/home/user/workspace/joint_fires_corpus/extracted/platform_cross_cutting/the-war-zone-the-drive-defense-coverage-c1c71013.txt,264082,11916,
Platforms,Section M — DPRK & Iran,M2 — Iran Missiles & Drones,platform_dprk_iran,P2,Sejjil ballistic missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Sejjil,,"Solid-fuel two-stage MRBM; 2,000-2,500 km range; maneuvering RV; rapid-launch advantage; covers full Middle East + SE Europe",Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/sejjil-ballistic-missile-73fc21e7.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/sejjil-ballistic-missile-73fc21e7.txt,2943,2935,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C2 — Airborne Radar Systems,platform_us_pods_sensors,P2,AN/APG-79 (Super Hornet radar),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/APG-79,,Raytheon AESA for F/A-18E/F Block II/III; simultaneous air-to-air and air-to-ground; DBS SAR mapping; critical for carrier air wing targeting,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-apg-79-super-hornet-radar-5343e476.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-apg-79-super-hornet-radar-5343e476.txt,2251,2251,
Platforms,Section M — DPRK & Iran,M2 — Iran Missiles & Drones,platform_dprk_iran,P2,Bavar-373 air defense system,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Bavar-373,,Iran indigenous S-300-class SAM; Sayyad-4B interceptor; 300 km range; 2019 IOC; Iran IADS backbone; US/Israeli strike planning SEAD target,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/bavar-373-air-defense-system-1c1fa80a.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/bavar-373-air-defense-system-1c1fa80a.txt,4075,4055,
Platforms,Supplemental Sources — Cross-Cutting Reference Works,S2 — Key Manufacturer Pages (Supplemental),platform_cross_cutting,P2,Raytheon AN/SPY-6 product page,RTX/Raytheon,Raytheon,2024,https://www.rtx.com/raytheon/what-we-do/naval-radar/spydr-family-of-radars,,"SPY-6 family specification overview; AMDR, Volume Search Radar (VSR), SPQ-9B; BMD/IAMD integration",Manufacturer (public marketing),3,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_cross_cutting/raytheon-an-spy-6-product-page-e65fe7a6.html,/home/user/workspace/joint_fires_corpus/extracted/platform_cross_cutting/raytheon-an-spy-6-product-page-e65fe7a6.txt,75480,231,
Platforms,Section E — US Army Fires Platforms & Sensors,E1 — Cannon Artillery,platform_us_army_fires,P2,M777 howitzer,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/M777_howitzer,,Ultralight 155mm towed; CH-47/C-130 transportable; Excalibur GPS-guided round; AFATDS integration; Marine and Army artillery,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/m777-howitzer-ffb9e251.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/m777-howitzer-ffb9e251.txt,19967,19934,
Platforms,Section M — DPRK & Iran,M2 — Iran Missiles & Drones,platform_dprk_iran,P2,Ghadr-110 ballistic missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Ghadr-110,,"Liquid-fuel MRBM; Shahab-3 derivative; 1,950 km range; nuclear-capable (claimed); IRGC/IRGC Aerospace Force strategic fires",Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/ghadr-110-ballistic-missile-78ff9c7e.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/ghadr-110-ballistic-missile-78ff9c7e.txt,3431,3422,
Platforms,Section M — DPRK & Iran,M1 — DPRK Ballistic Missiles,platform_dprk_iran,P2,Hwasal-2 cruise missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Hwasal-2,,"DPRK subsonic LACM; 1,500-2,000 km range; Tomahawk-class; nuclear warhead capable; low-altitude terrain-following; first operational DPRK LACM",Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/hwasal-2-cruise-missile-c8c585c7.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/hwasal-2-cruise-missile-c8c585c7.txt,1271,1257,
Platforms,Section M — DPRK & Iran,M1 — DPRK Ballistic Missiles,platform_dprk_iran,P2,Hwasong-17,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Hwasong-17,Y,"DPRK's largest ICBM; liquid-fuel; 15,000+ km range; MIRV-capable; demonstrated 2022; poses direct threat to CONUS; nuclear fires context",Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/hwasong-17-676a456e.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/hwasong-17-676a456e.txt,10404,10374,
Platforms,Section M — DPRK & Iran,M1 — DPRK Ballistic Missiles,platform_dprk_iran,P2,Hwasong-18,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Hwasong-18,,"DPRK first solid-fuel ICBM; three-stage; 15,000+ km; 2023 tests; strategic significance — reduced preparation time vs. liquid-fuel",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/hwasong-18-cf279842.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/hwasong-18-cf279842.txt,4968,4953,
Platforms,Section M — DPRK & Iran,M1 — DPRK Ballistic Missiles,platform_dprk_iran,P2,Hwasong-19,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Hwasong-19,,DPRK ICBM; largest solid-fuel ICBM by diameter; 2024 test; latest in Hwasong family; escalation assessment for joint fires planners,Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/hwasong-19-3b66f01e.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/hwasong-19-3b66f01e.txt,3607,3591,
Platforms,Section M — DPRK & Iran,M1 — DPRK Ballistic Missiles,platform_dprk_iran,P2,KN-23 ballistic missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/KN-23,,DPRK quasi-ballistic SRBM; Iskander-like depressed trajectory; 690 km; pull-up maneuver; evades PAC-3 terminal defense; transferred to Russia,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/kn-23-ballistic-missile-5194c0e4.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/kn-23-ballistic-missile-5194c0e4.txt,13390,13334,
Platforms,Section M — DPRK & Iran,M1 — DPRK Ballistic Missiles,platform_dprk_iran,P2,KN-24,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/KN-24,,DPRK ATACMS-like SRBM; 400 km; precision-guided; conventional fires threat to ROK/USFK; potentially transferred Russia/Ukraine,Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/kn-24-b59819c3.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/kn-24-b59819c3.txt,7294,7260,
Platforms,Section M — DPRK & Iran,M1 — DPRK Ballistic Missiles,platform_dprk_iran,P2,KN-25 (600mm MLRS),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/KN-25,,DPRK 600mm super-large MLRS; 380 km range; saturation fires capability; deployed against ROK; DPRK strategic rocket forces,Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/kn-25-600mm-mlrs-b7a6ff5c.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/kn-25-600mm-mlrs-b7a6ff5c.txt,5233,5216,
Platforms,Section M — DPRK & Iran,M2 — Iran Missiles & Drones,platform_dprk_iran,P2,Kheibar Shekan ballistic missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Kheibar_Shekan,,"Solid-fuel MRBM; 1,450 km range; 500 kg warhead; used in 2024 Israel strike; precision IRGC missile capable of targeting US facilities",Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/kheibar-shekan-ballistic-missile-2017725c.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/kheibar-shekan-ballistic-missile-2017725c.txt,3210,3203,
Platforms,Section M — DPRK & Iran,M1 — DPRK Ballistic Missiles,platform_dprk_iran,P2,Pukguksong-3 / Pukguksong SLBM,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Pukguksong-3,,DPRK solid-fuel SLBM; Pukguksong-3/4/5; submarine-based second strike; sea-based nuclear fires; Sinpo-C class submarine,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/pukguksong-3-pukguksong-slbm-baca611f.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/pukguksong-3-pukguksong-slbm-baca611f.txt,4790,4748,
Platforms,Section M — DPRK & Iran,M2 — Iran Missiles & Drones,platform_dprk_iran,P2,Shahed-238,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Shahed_238,,Jet-propelled variant of Shahed-136; higher speed (Mach 0.6-0.7); enhanced evasion of point defense; 2023 emergence; asymmetric fires threat,Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/shahed-238-2b9add2f.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/shahed-238-2b9add2f.txt,16591,16551,
Platforms,Section I — PLA Sensors & Radars,I2 — Ground-Based Early Warning & Long-Range Radars,platform_pla_sensors,P2,SLC-2 counterfire radar,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/SLC-2,,PLA counterfire locating radar; mortar/rocket/artillery tracking; ground-based fires cueing; PLAAF and PLA Army integrated,Wikipedia (CC BY-SA 4.0),3,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_pla_sensors/slc-2-counterfire-radar-57b8bc50.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_pla_sensors/slc-2-counterfire-radar-57b8bc50.txt,156,156,
Platforms,Section I — PLA Sensors & Radars,I3 — Naval Fire Control Radars,platform_pla_sensors,P2,Type 346 Dragon Eye AESA radar,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Type_346_radar,,Type 346/346A/346B active phased array; Type 052C/D/DL; Type 055; S-band + X-band; comparable to SPY-1 with AESA; AShM/BMD fire control,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_pla_sensors/type-346-dragon-eye-aesa-radar-6b26dc45.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_pla_sensors/type-346-dragon-eye-aesa-radar-6b26dc45.txt,1589,1588,
Platforms,Section E — US Army Fires Platforms & Sensors,E5 — Army UAS,platform_us_army_fires,P2,AAI RQ-7 Shadow,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AAI_RQ-7_Shadow,,"Brigade-level tactical UAS; EO/IR, laser designator; TCDL link; fire support team (FIST) ISR tool; Army BCT fires integration",Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/aai-rq-7-shadow-2c2175ab.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/aai-rq-7-shadow-2c2175ab.txt,22946,22936,
Platforms,Section E — US Army Fires Platforms & Sensors,E3 — Counterfire & Target Acquisition Radars,platform_us_army_fires,P2,AN/TPQ-36 Firefinder,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/TPQ-36_Firefinder_radar,,Mortar/rocket tracking counterfire radar; AN/TPQ-36/37 family; short-range mortar finding; AFATDS cueing for counterfire mission,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/an-tpq-36-firefinder-095c2ee3.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/an-tpq-36-firefinder-095c2ee3.txt,5418,5407,
Platforms,Section E — US Army Fires Platforms & Sensors,E3 — Counterfire & Target Acquisition Radars,platform_us_army_fires,P2,AN/TPQ-53 Firefinder,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/TPQ-53,,Q-53 Firefinder; 360° search; replaces TPQ-36/37; range up to 60 km for rockets; primary counterfire radar for BCT fires cells,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/an-tpq-53-firefinder-3b9b6d07.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/an-tpq-53-firefinder-3b9b6d07.txt,2604,2598,
